datetime,carbon_intensity,cfe_pct,re_pct,region,temp_c,wind_speed,cloud_cover,solar_radiation,hour,day_of_week,month
2023-08-01 06:00:00,364.51,37.59,1.36,virginia,21.4,8.9,2,0.0,6,1,8
2023-08-01 07:00:00,363.81,38.48,1.36,virginia,21.1,5.0,0,0.0,7,1,8
2023-08-01 08:00:00,364.6,38.75,1.32,virginia,20.6,5.8,8,0.0,8,1,8
2023-08-01 09:00:00,364.41,38.29,1.34,virginia,20.9,5.5,3,0.0,9,1,8
2023-08-01 10:00:00,369.12,37.2,1.26,virginia,20.8,7.7,10,0.0,10,1,8
2023-08-01 11:00:00,367.78,37.35,2.38,virginia,23.0,8.8,12,25.0,11,1,8
2023-08-01 12:00:00,363.2,37.92,4.28,virginia,24.5,8.8,5,153.0,12,1,8
2023-08-01 13:00:00,361.24,37.73,5.05,virginia,25.4,9.3,22,323.0,13,1,8
2023-08-01 14:00:00,362.72,36.63,5.24,virginia,25.5,10.9,13,514.0,14,1,8
2023-08-01 15:00:00,365.53,35.85,5.61,virginia,25.9,15.7,12,677.0,15,1,8
2023-08-01 16:00:00,370.58,34.81,5.69,virginia,26.0,17.6,17,817.0,16,1,8
2023-08-01 17:00:00,368.69,35.2,7.06,virginia,26.2,15.3,16,854.0,17,1,8
2023-08-01 18:00:00,370.7,34.79,7.64,virginia,26.4,12.5,9,836.0,18,1,8
2023-08-01 19:00:00,375.84,34.35,7.72,virginia,26.5,10.3,19,841.0,19,1,8
2023-08-01 20:00:00,376.22,34.24,7.99,virginia,26.4,11.3,25,728.0,20,1,8
2023-08-01 21:00:00,384.01,33.19,7.27,virginia,26.0,12.2,23,600.0,21,1,8
2023-08-01 22:00:00,388.56,32.55,6.43,virginia,25.2,10.9,9,420.0,22,1,8
2023-08-01 23:00:00,396.5,31.74,4.98,virginia,24.5,11.5,7,215.0,23,1,8
2023-08-02 00:00:00,399.74,31.23,3.52,virginia,23.8,14.5,5,64.0,0,2,8
2023-08-02 01:00:00,406.34,30.76,2.06,virginia,23.4,13.2,18,0.0,1,2,8
2023-08-02 02:00:00,401.12,32.2,1.62,virginia,23.4,13.5,13,0.0,2,2,8
2023-08-02 03:00:00,383.6,34.4,1.85,virginia,23.1,13.0,7,0.0,3,2,8
2023-08-02 04:00:00,370.23,36.97,2.05,virginia,22.9,10.5,21,0.0,4,2,8
2023-08-02 05:00:00,361.7,39.08,2.38,virginia,22.8,9.2,7,0.0,5,2,8
2023-08-02 06:00:00,359.02,39.48,2.59,virginia,22.6,9.2,2,0.0,6,2,8
2023-08-02 07:00:00,356.37,40.38,2.79,virginia,22.4,9.4,1,0.0,7,2,8
2023-08-02 08:00:00,356.12,41.06,2.89,virginia,22.4,11.4,3,0.0,8,2,8
2023-08-02 09:00:00,357.33,40.61,3.08,virginia,22.1,11.5,11,0.0,9,2,8
2023-08-02 10:00:00,359.26,39.64,3.46,virginia,21.9,12.1,1,0.0,10,2,8
2023-08-02 11:00:00,359.83,39.17,4.13,virginia,22.0,11.8,1,28.0,11,2,8
2023-08-02 12:00:00,359.44,38.75,5.11,virginia,23.4,13.9,1,173.0,12,2,8
2023-08-02 13:00:00,362.86,37.95,5.39,virginia,23.9,13.6,4,361.0,13,2,8
2023-08-02 14:00:00,368.17,36.83,5.31,virginia,24.4,11.5,7,549.0,14,2,8
2023-08-02 15:00:00,370.46,36.27,5.85,virginia,24.9,11.0,19,712.0,15,2,8
2023-08-02 16:00:00,372.14,35.13,5.79,virginia,25.0,11.1,21,827.0,16,2,8
2023-08-02 17:00:00,378.34,34.31,6.18,virginia,25.4,11.4,15,887.0,17,2,8
2023-08-02 18:00:00,378.81,34.44,7.28,virginia,25.6,10.5,13,893.0,18,2,8
2023-08-02 19:00:00,380.68,34.34,7.62,virginia,25.9,10.9,3,856.0,19,2,8
2023-08-02 20:00:00,381.03,34.21,7.96,virginia,25.9,9.7,4,769.0,20,2,8
2023-08-02 21:00:00,388.62,33.13,7.36,virginia,25.6,9.3,5,620.0,21,2,8
2023-08-02 22:00:00,394.36,32.31,6.4,virginia,25.2,9.7,3,428.0,22,2,8
2023-08-02 23:00:00,398.98,31.66,5.01,virginia,24.5,8.8,4,232.0,23,2,8
2023-08-03 00:00:00,398.69,31.4,3.9,virginia,23.4,5.3,0,64.0,0,3,8
2023-08-03 01:00:00,402.53,30.64,2.27,virginia,22.5,7.0,68,0.0,1,3,8
2023-08-03 02:00:00,405.16,31.13,1.18,virginia,22.7,8.5,97,0.0,2,3,8
2023-08-03 03:00:00,389.73,33.07,1.1,virginia,22.4,7.4,72,0.0,3,3,8
2023-08-03 04:00:00,372.79,35.31,1.25,virginia,21.8,6.9,39,0.0,4,3,8
2023-08-03 05:00:00,364.5,36.91,1.32,virginia,21.6,7.1,98,0.0,5,3,8
2023-08-03 06:00:00,364.75,37.05,1.19,virginia,20.5,7.6,99,0.0,6,3,8
2023-08-03 07:00:00,361.64,37.73,1.11,virginia,19.8,7.2,79,0.0,7,3,8
2023-08-03 08:00:00,361.47,37.5,0.93,virginia,19.5,6.4,65,0.0,8,3,8
2023-08-03 09:00:00,363.76,36.77,0.85,virginia,19.2,6.2,95,0.0,9,3,8
2023-08-03 10:00:00,369.2,35.87,0.88,virginia,19.1,5.2,95,0.0,10,3,8
2023-08-03 11:00:00,368.18,35.6,1.32,virginia,20.1,2.5,40,25.0,11,3,8
2023-08-03 12:00:00,366.11,35.26,2.39,virginia,23.0,4.0,24,167.0,12,3,8
2023-08-03 13:00:00,364.92,34.89,3.24,virginia,24.5,4.6,0,360.0,13,3,8
2023-08-03 14:00:00,367.09,34.16,3.83,virginia,25.4,6.6,1,550.0,14,3,8
2023-08-03 15:00:00,369.98,33.07,3.93,virginia,26.1,8.7,30,715.0,15,3,8
2023-08-03 16:00:00,377.9,31.92,3.89,virginia,26.8,11.6,69,835.0,16,3,8
2023-08-03 17:00:00,377.0,31.91,4.77,virginia,27.0,17.3,43,874.0,17,3,8
2023-08-03 18:00:00,377.06,32.03,5.68,virginia,26.5,21.4,100,714.0,18,3,8
2023-08-03 19:00:00,378.48,31.98,5.9,virginia,26.5,21.1,90,668.0,19,3,8
2023-08-03 20:00:00,379.97,31.72,5.8,virginia,25.9,22.1,100,478.0,20,3,8
2023-08-03 21:00:00,382.34,31.3,5.56,virginia,25.5,19.2,100,276.0,21,3,8
2023-08-03 22:00:00,385.74,30.98,5.05,virginia,25.2,14.8,97,122.0,22,3,8
2023-08-03 23:00:00,388.17,30.83,4.44,virginia,23.6,10.2,90,95.0,23,3,8
2023-08-04 00:00:00,390.49,30.3,3.28,virginia,24.6,11.7,95,34.0,0,4,8
2023-08-04 01:00:00,392.2,29.85,2.21,virginia,24.5,12.4,100,0.0,1,4,8
2023-08-04 02:00:00,391.69,30.35,1.0,virginia,24.2,11.4,100,0.0,2,4,8
2023-08-04 03:00:00,387.2,31.7,0.81,virginia,24.1,13.0,100,0.0,3,4,8
2023-08-04 04:00:00,377.18,33.73,0.8,virginia,23.3,12.0,100,0.0,4,4,8
2023-08-04 05:00:00,366.49,35.16,0.87,virginia,22.5,8.3,100,0.0,5,4,8
2023-08-04 06:00:00,364.88,35.3,0.82,virginia,22.2,11.0,100,0.0,6,4,8
2023-08-04 07:00:00,363.44,36.0,0.79,virginia,22.7,9.5,100,0.0,7,4,8
2023-08-04 08:00:00,363.33,36.28,0.83,virginia,23.1,11.4,100,0.0,8,4,8
2023-08-04 09:00:00,363.94,35.88,0.85,virginia,23.3,11.7,100,0.0,9,4,8
2023-08-04 10:00:00,368.44,34.76,0.72,virginia,22.0,14.0,91,0.0,10,4,8
2023-08-04 11:00:00,369.77,34.05,0.99,virginia,21.4,18.5,67,13.0,11,4,8
2023-08-04 12:00:00,370.44,33.4,1.46,virginia,21.7,18.2,100,99.0,12,4,8
2023-08-04 13:00:00,373.96,32.78,1.98,virginia,21.9,19.6,100,28.0,13,4,8
2023-08-04 14:00:00,380.5,31.81,2.36,virginia,22.7,21.3,100,106.0,14,4,8
2023-08-04 15:00:00,384.07,30.98,2.8,virginia,23.0,20.1,100,110.0,15,4,8
2023-08-04 16:00:00,384.56,31.07,3.8,virginia,23.6,22.2,100,253.0,16,4,8
2023-08-04 17:00:00,380.79,31.45,4.85,virginia,24.1,20.5,100,131.0,17,4,8
2023-08-04 18:00:00,379.86,31.9,5.87,virginia,24.1,12.7,100,213.0,18,4,8
2023-08-04 19:00:00,379.53,32.16,6.51,virginia,25.0,6.5,79,389.0,19,4,8
2023-08-04 20:00:00,379.77,32.1,6.76,virginia,25.1,1.5,100,382.0,20,4,8
2023-08-04 21:00:00,380.84,32.13,6.9,virginia,24.4,4.5,96,249.0,21,4,8
2023-08-04 22:00:00,383.12,31.85,6.43,virginia,23.8,3.6,99,115.0,22,4,8
2023-08-04 23:00:00,383.14,31.46,5.33,virginia,23.2,10.0,98,134.0,23,4,8
2023-08-05 00:00:00,381.82,31.21,4.25,virginia,23.9,14.7,39,31.0,0,5,8
2023-08-05 01:00:00,382.98,30.75,3.1,virginia,23.5,5.4,99,0.0,1,5,8
2023-08-05 02:00:00,378.61,32.15,2.91,virginia,23.5,6.6,28,0.0,2,5,8
2023-08-05 03:00:00,376.17,33.66,2.7,virginia,23.0,4.5,16,0.0,3,5,8
2023-08-05 04:00:00,367.08,35.66,2.84,virginia,23.1,4.2,3,0.0,4,5,8
2023-08-05 05:00:00,350.19,37.43,3.1,virginia,21.8,5.6,2,0.0,5,5,8
2023-08-05 06:00:00,344.72,38.39,3.14,virginia,22.9,8.4,16,0.0,6,5,8
2023-08-05 07:00:00,337.6,39.61,3.45,virginia,23.3,9.7,39,0.0,7,5,8
2023-08-05 08:00:00,334.31,40.29,3.71,virginia,23.5,12.7,44,0.0,8,5,8
2023-08-05 09:00:00,331.76,40.8,3.85,virginia,23.5,16.2,19,0.0,9,5,8
2023-08-05 10:00:00,331.5,40.79,3.85,virginia,23.6,14.7,24,0.0,10,5,8
2023-08-05 11:00:00,328.5,41.26,4.64,virginia,23.7,16.5,9,20.0,11,5,8
2023-08-05 12:00:00,325.62,41.09,5.95,virginia,24.0,17.4,49,146.0,12,5,8
2023-08-05 13:00:00,325.92,40.3,6.86,virginia,24.5,16.1,62,329.0,13,5,8
2023-08-05 14:00:00,332.59,38.67,7.0,virginia,25.0,14.9,100,538.0,14,5,8
2023-08-05 15:00:00,334.31,37.85,7.45,virginia,25.4,13.9,100,699.0,15,5,8
2023-08-05 16:00:00,338.92,37.02,7.73,virginia,25.8,14.4,100,808.0,16,5,8
2023-08-05 17:00:00,336.96,37.36,9.11,virginia,26.3,16.3,91,883.0,17,5,8
2023-08-05 18:00:00,335.98,37.64,10.08,virginia,26.5,14.4,100,903.0,18,5,8
2023-08-05 19:00:00,333.8,38.13,10.96,virginia,26.2,11.0,100,843.0,19,5,8
2023-08-05 20:00:00,336.07,37.76,11.02,virginia,25.7,10.1,100,720.0,20,5,8
2023-08-05 21:00:00,343.8,36.87,10.35,virginia,25.9,9.1,99,590.0,21,5,8
2023-08-05 22:00:00,347.34,36.44,9.66,virginia,25.5,7.2,100,402.0,22,5,8
2023-08-05 23:00:00,352.5,35.5,8.11,virginia,24.8,7.4,100,206.0,23,5,8
2023-08-06 00:00:00,357.87,34.72,6.42,virginia,23.3,8.6,66,56.0,0,6,8
2023-08-06 01:00:00,361.72,33.89,4.48,virginia,23.0,7.4,95,0.0,1,6,8
2023-08-06 02:00:00,356.49,34.85,3.9,virginia,22.0,6.8,66,0.0,2,6,8
2023-08-06 03:00:00,350.87,36.27,3.95,virginia,21.5,5.9,33,0.0,3,6,8
2023-08-06 04:00:00,346.04,37.48,3.87,virginia,20.9,5.4,81,0.0,4,6,8
2023-08-06 05:00:00,341.24,38.57,3.57,virginia,21.3,3.8,0,0.0,5,6,8
2023-08-06 06:00:00,338.5,39.56,3.42,virginia,21.0,2.9,10,0.0,6,6,8
2023-08-06 07:00:00,337.46,40.47,3.01,virginia,20.1,1.8,99,0.0,7,6,8
2023-08-06 08:00:00,337.92,40.79,2.65,virginia,20.0,1.8,99,0.0,8,6,8
2023-08-06 09:00:00,338.47,40.92,2.41,virginia,19.8,3.3,98,0.0,9,6,8
2023-08-06 10:00:00,338.24,40.96,2.41,virginia,19.9,4.8,100,0.0,10,6,8
2023-08-06 11:00:00,336.23,41.04,2.89,virginia,20.2,6.4,100,17.0,11,6,8
2023-08-06 12:00:00,332.94,40.83,4.14,virginia,21.3,6.2,100,114.0,12,6,8
2023-08-06 13:00:00,333.27,39.56,5.12,virginia,23.0,3.3,18,268.0,13,6,8
2023-08-06 14:00:00,338.93,37.8,5.36,virginia,25.2,3.3,4,500.0,14,6,8
2023-08-06 15:00:00,340.84,37.52,6.34,virginia,26.6,3.1,12,679.0,15,6,8
2023-08-06 16:00:00,344.37,36.29,6.8,virginia,27.4,6.8,49,775.0,16,6,8
2023-08-06 17:00:00,352.3,35.27,6.9,virginia,27.4,11.9,86,839.0,17,6,8
2023-08-06 18:00:00,356.68,35.25,7.61,virginia,27.2,15.7,27,716.0,18,6,8
2023-08-06 19:00:00,360.38,35.07,8.02,virginia,27.0,18.2,37,765.0,19,6,8
2023-08-06 20:00:00,363.62,34.44,7.81,virginia,26.8,19.5,24,675.0,20,6,8
2023-08-06 21:00:00,367.47,33.57,7.01,virginia,26.5,21.1,21,542.0,21,6,8
2023-08-06 22:00:00,373.19,32.53,5.83,virginia,26.1,20.6,20,343.0,22,6,8
2023-08-06 23:00:00,372.95,32.22,4.94,virginia,25.7,19.3,28,191.0,23,6,8
2023-08-07 00:00:00,373.87,31.86,3.84,virginia,25.1,20.0,14,50.0,0,0,8
2023-08-07 01:00:00,371.78,32.13,3.25,virginia,24.8,20.2,49,0.0,1,0,8
2023-08-07 02:00:00,372.81,32.11,1.96,virginia,24.8,19.6,7,0.0,2,0,8
2023-08-07 03:00:00,370.24,33.51,1.78,virginia,24.5,18.4,37,0.0,3,0,8
2023-08-07 04:00:00,363.08,35.02,1.93,virginia,24.1,18.1,1,0.0,4,0,8
2023-08-07 05:00:00,357.01,35.81,1.88,virginia,24.0,16.9,18,0.0,5,0,8
2023-08-07 06:00:00,352.38,36.58,1.72,virginia,23.6,14.4,92,0.0,6,0,8
2023-08-07 07:00:00,348.91,36.88,1.57,virginia,23.6,15.3,93,0.0,7,0,8
2023-08-07 08:00:00,347.51,37.07,1.57,virginia,23.4,13.6,69,0.0,8,0,8
2023-08-07 09:00:00,350.96,36.47,1.62,virginia,23.1,12.1,45,0.0,9,0,8
2023-08-07 10:00:00,359.22,35.33,1.57,virginia,23.0,11.8,29,0.0,10,0,8
2023-08-07 11:00:00,359.18,35.19,2.41,virginia,23.4,12.3,40,19.0,11,0,8
2023-08-07 12:00:00,357.08,35.13,3.35,virginia,24.7,11.4,14,117.0,12,0,8
2023-08-07 13:00:00,354.55,35.03,4.31,virginia,26.2,12.0,22,329.0,13,0,8
2023-08-07 14:00:00,354.04,34.81,5.21,virginia,27.9,13.5,93,506.0,14,0,8
2023-08-07 15:00:00,359.82,33.98,5.75,virginia,28.9,11.0,63,633.0,15,0,8
2023-08-07 16:00:00,361.04,34.0,6.74,virginia,29.6,13.0,18,705.0,16,0,8
2023-08-07 17:00:00,366.53,33.6,7.25,virginia,30.2,16.3,40,823.0,17,0,8
2023-08-07 18:00:00,367.18,33.82,8.0,virginia,30.4,14.4,46,791.0,18,0,8
2023-08-07 19:00:00,361.21,34.58,9.01,virginia,30.3,18.3,34,742.0,19,0,8
2023-08-07 20:00:00,361.67,34.77,9.44,virginia,29.7,21.3,29,666.0,20,0,8
2023-08-07 21:00:00,359.5,34.6,9.0,virginia,28.8,25.4,16,497.0,21,0,8
2023-08-07 22:00:00,363.03,33.52,7.24,virginia,28.1,23.2,2,388.0,22,0,8
2023-08-07 23:00:00,369.62,32.49,5.32,virginia,27.7,19.5,17,213.0,23,0,8
2023-08-08 00:00:00,370.79,32.41,4.31,virginia,27.3,18.8,40,52.0,0,1,8
2023-08-08 01:00:00,373.72,32.31,3.23,virginia,27.5,13.3,97,0.0,1,1,8
2023-08-08 02:00:00,374.84,32.87,2.23,virginia,25.9,2.6,100,0.0,2,1,8
2023-08-08 03:00:00,368.56,34.11,2.08,virginia,27.3,18.1,100,0.0,3,1,8
2023-08-08 04:00:00,352.5,36.77,2.46,virginia,27.8,22.7,100,0.0,4,1,8
2023-08-08 05:00:00,342.57,37.97,2.64,virginia,27.6,26.8,100,0.0,5,1,8
2023-08-08 06:00:00,340.55,38.41,2.8,virginia,27.2,26.0,100,0.0,6,1,8
2023-08-08 07:00:00,337.71,39.79,3.3,virginia,26.6,25.5,8,0.0,7,1,8
2023-08-08 08:00:00,337.79,39.88,3.34,virginia,25.9,24.2,91,0.0,8,1,8
2023-08-08 09:00:00,340.36,38.93,3.04,virginia,25.3,23.7,93,0.0,9,1,8
2023-08-08 10:00:00,349.16,36.98,2.82,virginia,24.9,21.9,73,0.0,10,1,8
2023-08-08 11:00:00,347.44,36.73,3.43,virginia,24.5,20.7,11,20.0,11,1,8
2023-08-08 12:00:00,343.76,37.02,4.92,virginia,24.8,19.7,0,153.0,12,1,8
2023-08-08 13:00:00,343.99,37.01,5.81,virginia,25.8,23.0,0,339.0,13,1,8
2023-08-08 14:00:00,350.64,36.08,6.0,virginia,26.9,23.9,0,529.0,14,1,8
2023-08-08 15:00:00,357.98,35.42,6.21,virginia,27.9,24.2,14,690.0,15,1,8
2023-08-08 16:00:00,360.25,35.15,6.72,virginia,28.2,24.5,25,787.0,16,1,8
2023-08-08 17:00:00,357.21,35.75,8.14,virginia,29.0,22.3,16,813.0,17,1,8
2023-08-08 18:00:00,356.81,35.95,8.97,virginia,29.5,20.4,17,815.0,18,1,8
2023-08-08 19:00:00,361.14,35.45,8.78,virginia,29.7,20.6,17,819.0,19,1,8
2023-08-08 20:00:00,361.39,35.56,9.24,virginia,29.7,24.0,19,722.0,20,1,8
2023-08-08 21:00:00,365.93,35.18,9.1,virginia,29.2,21.1,7,590.0,21,1,8
2023-08-08 22:00:00,377.28,33.78,7.59,virginia,28.8,17.6,12,420.0,22,1,8
2023-08-08 23:00:00,383.98,32.6,5.75,virginia,27.7,14.3,100,223.0,23,1,8
2023-08-09 00:00:00,382.92,32.65,5.02,virginia,25.9,14.2,100,51.0,0,2,8
2023-08-09 01:00:00,389.33,31.97,3.58,virginia,25.5,13.0,100,0.0,1,2,8
2023-08-09 02:00:00,385.52,32.57,2.37,virginia,24.8,10.1,100,0.0,2,2,8
2023-08-09 03:00:00,365.91,34.39,2.45,virginia,24.0,9.0,100,0.0,3,2,8
2023-08-09 04:00:00,349.5,36.47,2.67,virginia,23.7,12.2,100,0.0,4,2,8
2023-08-09 05:00:00,343.4,37.61,2.8,virginia,23.0,10.8,100,0.0,5,2,8
2023-08-09 06:00:00,340.96,38.47,2.85,virginia,22.9,12.2,100,0.0,6,2,8
2023-08-09 07:00:00,338.82,39.11,2.7,virginia,22.6,12.3,42,0.0,7,2,8
2023-08-09 08:00:00,339.25,39.12,2.36,virginia,22.2,13.5,37,0.0,8,2,8
2023-08-09 09:00:00,342.39,38.09,2.1,virginia,21.9,12.3,0,0.0,9,2,8
2023-08-09 10:00:00,351.51,36.54,1.83,virginia,21.9,11.1,11,0.0,10,2,8
2023-08-09 11:00:00,349.8,36.64,2.66,virginia,22.2,8.9,0,20.0,11,2,8
2023-08-09 12:00:00,345.98,36.92,4.35,virginia,24.0,11.8,0,155.0,12,2,8
2023-08-09 13:00:00,347.98,36.48,5.38,virginia,25.2,13.0,0,344.0,13,2,8
2023-08-09 14:00:00,356.06,35.54,5.46,virginia,26.0,14.8,0,534.0,14,2,8
2023-08-09 15:00:00,359.48,35.46,6.51,virginia,26.4,14.3,0,697.0,15,2,8
2023-08-09 16:00:00,362.4,34.75,7.03,virginia,26.9,12.2,0,822.0,16,2,8
2023-08-09 17:00:00,360.84,34.76,7.98,virginia,27.4,8.9,6,874.0,17,2,8
2023-08-09 18:00:00,362.25,34.41,8.31,virginia,27.8,6.5,13,846.0,18,2,8
2023-08-09 19:00:00,365.75,34.01,8.35,virginia,28.1,3.6,20,808.0,19,2,8
2023-08-09 20:00:00,368.24,33.81,8.32,virginia,28.1,3.8,9,699.0,20,2,8
2023-08-09 21:00:00,374.81,32.96,7.59,virginia,27.8,10.2,5,573.0,21,2,8
2023-08-09 22:00:00,378.61,32.15,6.41,virginia,27.0,17.1,19,384.0,22,2,8
2023-08-09 23:00:00,383.37,31.32,5.0,virginia,26.0,17.9,10,205.0,23,2,8
2023-08-10 00:00:00,380.13,31.65,4.67,virginia,25.4,12.4,94,50.0,0,3,8
2023-08-10 01:00:00,384.5,31.19,3.34,virginia,25.0,12.3,100,0.0,1,3,8
2023-08-10 02:00:00,391.17,31.07,1.43,virginia,24.9,13.0,100,0.0,2,3,8
2023-08-10 03:00:00,385.29,32.64,1.34,virginia,24.4,12.2,100,0.0,3,3,8
2023-08-10 04:00:00,367.73,34.4,1.38,virginia,23.8,10.6,100,0.0,4,3,8
2023-08-10 05:00:00,364.93,34.09,1.24,virginia,23.1,9.4,100,0.0,5,3,8
2023-08-10 06:00:00,359.15,34.92,1.38,virginia,22.8,9.4,99,0.0,6,3,8
2023-08-10 07:00:00,356.07,35.46,1.42,virginia,22.3,9.6,93,0.0,7,3,8
2023-08-10 08:00:00,355.82,35.48,1.32,virginia,22.4,11.4,96,0.0,8,3,8
2023-08-10 09:00:00,359.85,34.82,1.23,virginia,22.2,11.3,100,0.0,9,3,8
2023-08-10 10:00:00,370.43,33.34,1.13,virginia,22.6,12.9,100,0.0,10,3,8
2023-08-10 11:00:00,375.27,32.56,1.29,virginia,23.1,14.6,98,10.0,11,3,8
2023-08-10 12:00:00,379.7,31.82,1.62,virginia,24.5,14.8,100,130.0,12,3,8
2023-08-10 13:00:00,382.15,31.55,2.1,virginia,26.4,15.6,100,262.0,13,3,8
2023-08-10 14:00:00,382.47,31.3,2.6,virginia,27.6,14.5,100,401.0,14,3,8
2023-08-10 15:00:00,385.5,30.94,3.14,virginia,29.5,22.9,100,569.0,15,3,8
2023-08-10 16:00:00,382.77,30.84,3.67,virginia,28.5,28.8,100,541.0,16,3,8
2023-08-10 17:00:00,378.15,31.5,4.85,virginia,27.4,22.2,100,183.0,17,3,8
2023-08-10 18:00:00,373.16,32.5,6.28,virginia,26.6,19.3,100,215.0,18,3,8
2023-08-10 19:00:00,372.74,32.88,7.08,virginia,26.7,16.9,100,332.0,19,3,8
2023-08-10 20:00:00,368.53,33.79,8.16,virginia,25.3,8.4,100,101.0,20,3,8
2023-08-10 21:00:00,367.42,34.09,8.64,virginia,25.5,24.3,100,185.0,21,3,8
2023-08-10 22:00:00,368.73,33.91,8.51,virginia,24.6,24.7,100,110.0,22,3,8
2023-08-10 23:00:00,378.77,32.53,6.68,virginia,24.5,19.8,99,66.0,23,3,8
2023-08-11 00:00:00,386.51,31.31,4.84,virginia,25.1,14.8,13,25.0,0,4,8
2023-08-11 01:00:00,394.42,30.36,3.05,virginia,25.0,22.0,4,0.0,1,4,8
2023-08-11 02:00:00,389.96,31.57,2.98,virginia,24.7,23.1,1,0.0,2,4,8
2023-08-11 03:00:00,377.29,33.77,3.62,virginia,24.3,19.8,2,0.0,3,4,8
2023-08-11 04:00:00,356.88,36.01,3.78,virginia,23.8,18.7,0,0.0,4,4,8
2023-08-11 05:00:00,343.26,37.22,3.67,virginia,23.6,16.6,0,0.0,5,4,8
2023-08-11 06:00:00,342.56,37.58,3.35,virginia,23.3,16.2,0,0.0,6,4,8
2023-08-11 07:00:00,338.36,38.83,3.61,virginia,23.0,14.8,0,0.0,7,4,8
2023-08-11 08:00:00,337.92,38.91,3.94,virginia,22.8,13.0,0,0.0,8,4,8
2023-08-11 09:00:00,340.78,38.04,4.32,virginia,22.5,12.6,0,0.0,9,4,8
2023-08-11 10:00:00,347.65,36.38,3.84,virginia,22.2,12.5,0,0.0,10,4,8
2023-08-11 11:00:00,344.73,36.15,4.39,virginia,22.5,12.4,0,18.0,11,4,8
2023-08-11 12:00:00,340.49,36.75,6.33,virginia,24.5,11.1,0,150.0,12,4,8
2023-08-11 13:00:00,341.46,36.62,7.3,virginia,25.5,8.7,0,340.0,13,4,8
2023-08-11 14:00:00,346.98,35.61,7.43,virginia,26.2,7.6,0,530.0,14,4,8
2023-08-11 15:00:00,351.38,35.26,8.04,virginia,27.0,6.9,96,695.0,15,4,8
2023-08-11 16:00:00,352.39,35.03,8.85,virginia,27.5,5.8,55,815.0,16,4,8
2023-08-11 17:00:00,352.46,34.97,9.65,virginia,28.0,6.0,55,855.0,17,4,8
2023-08-11 18:00:00,354.16,34.93,10.44,virginia,27.6,9.9,41,755.0,18,4,8
2023-08-11 19:00:00,356.73,34.74,10.74,virginia,27.2,16.3,100,707.0,19,4,8
2023-08-11 20:00:00,361.5,34.26,10.62,virginia,26.5,19.3,100,543.0,20,4,8
2023-08-11 21:00:00,369.86,33.12,9.69,virginia,26.5,15.6,100,401.0,21,4,8
2023-08-11 22:00:00,376.32,32.28,8.6,virginia,26.5,16.1,100,250.0,22,4,8
2023-08-11 23:00:00,383.96,31.11,6.65,virginia,26.0,16.0,100,149.0,23,4,8
2023-08-12 00:00:00,389.6,29.94,4.58,virginia,24.7,8.7,100,34.0,0,5,8
2023-08-12 01:00:00,390.81,29.59,3.32,virginia,24.4,7.9,99,0.0,1,5,8
2023-08-12 02:00:00,389.45,30.56,2.89,virginia,24.0,7.9,100,0.0,2,5,8
2023-08-12 03:00:00,383.66,32.09,2.99,virginia,23.7,6.1,4,0.0,3,5,8
2023-08-12 04:00:00,371.56,33.84,2.68,virginia,22.9,5.4,0,0.0,4,5,8
2023-08-12 05:00:00,356.73,35.3,2.85,virginia,22.6,7.1,57,0.0,5,5,8
2023-08-12 06:00:00,347.32,36.27,2.99,virginia,22.0,7.2,34,0.0,6,5,8
2023-08-12 07:00:00,341.72,37.03,3.02,virginia,21.0,6.5,4,0.0,7,5,8
2023-08-12 08:00:00,337.9,37.67,3.06,virginia,20.6,6.2,0,0.0,8,5,8
2023-08-12 09:00:00,335.37,38.12,3.44,virginia,20.7,6.8,14,0.0,9,5,8
2023-08-12 10:00:00,335.86,38.04,3.51,virginia,20.7,6.7,0,0.0,10,5,8
2023-08-12 11:00:00,330.03,38.77,5.0,virginia,21.4,6.1,0,18.0,11,5,8
2023-08-12 12:00:00,328.12,38.61,6.46,virginia,23.5,7.6,0,150.0,12,5,8
2023-08-12 13:00:00,337.28,36.76,6.24,virginia,25.6,4.1,1,333.0,13,5,8
2023-08-12 14:00:00,341.09,35.8,6.93,virginia,27.4,3.6,0,526.0,14,5,8
2023-08-12 15:00:00,347.34,34.92,7.55,virginia,28.7,3.3,0,696.0,15,5,8
2023-08-12 16:00:00,353.4,34.0,8.01,virginia,29.4,2.2,17,819.0,16,5,8
2023-08-12 17:00:00,358.75,33.51,8.58,virginia,29.9,6.9,54,888.0,17,5,8
2023-08-12 18:00:00,358.4,33.64,9.22,virginia,29.9,9.9,49,849.0,18,5,8
2023-08-12 19:00:00,358.58,33.91,9.92,virginia,30.2,8.5,55,757.0,19,5,8
2023-08-12 20:00:00,364.03,33.26,9.57,virginia,30.6,12.3,43,690.0,20,5,8
2023-08-12 21:00:00,373.62,32.03,8.57,virginia,30.5,14.2,18,571.0,21,5,8
2023-08-12 22:00:00,377.53,31.65,8.12,virginia,29.2,17.7,50,397.0,22,5,8
2023-08-12 23:00:00,380.74,30.88,6.54,virginia,27.6,18.1,82,201.0,23,5,8
2023-08-13 00:00:00,384.26,30.34,5.3,virginia,27.1,14.1,33,40.0,0,6,8
2023-08-13 01:00:00,385.03,29.97,4.1,virginia,26.8,12.6,100,0.0,1,6,8
